id,text,is_bullying,label
sent_0794,"karyanya mantap sekali, sehat selalu.",0,neutral
sent_0795,"aktingnya luar biasa, panutan banget.",0,neutral
sent_0796,"penjelasannya luar biasa, sukses terus ya kak!",0,neutral
sent_0797,"penjelasannya sangat menginspirasi, sehat selalu.",0,neutral
sent_0798,"public speaking-nya adem liatnya, keep it up!",0,neutral
sent_0799,"kontennya mantap sekali, panutan banget.",0,neutral
sent_0800,"karyanya mantap sekali, ga sabar nunggu next konten.",0,neutral
sent_0801,"aktingnya mantap sekali, sehat selalu.",0,neutral
sent_0802,"aktingnya mantap sekali, sehat selalu.",0,neutral
sent_0803,"aktingnya adem liatnya, keep it up!",0,neutral
sent_0804,"kontennya adem liatnya, panutan banget.",0,neutral
sent_0805,"semangatnya luar biasa, sehat selalu.",0,neutral
sent_0806,"semangatnya mantap sekali, sukses terus ya kak!",0,neutral
sent_0807,"karyanya luar biasa, ga sabar nunggu next konten.",0,neutral
sent_0808,"penjelasannya keren banget, keep it up!",0,neutral
sent_0809,"penjelasannya mantap sekali, sehat selalu.",0,neutral
sent_0810,"kontennya keren banget, panutan banget.",0,neutral
sent_0811,"semangatnya luar biasa, sehat selalu.",0,neutral
sent_0812,"semangatnya sangat menginspirasi, panutan banget.",0,neutral
sent_0813,"penjelasannya adem liatnya, sehat selalu.",0,neutral
sent_0814,"public speaking-nya adem liatnya, sehat selalu.",0,neutral
sent_0815,"semangatnya keren banget, panutan banget.",0,neutral
sent_0816,"penjelasannya keren banget, ga sabar nunggu next konten.",0,neutral
sent_0817,"public speaking-nya mantap sekali, ga sabar nunggu next konten.",0,neutral
sent_0818,"karyanya luar biasa, ga sabar nunggu next konten.",0,neutral
sent_0819,"penjelasannya adem liatnya, sukses terus ya kak!",0,neutral
sent_0820,"aktingnya adem liatnya, sehat selalu.",0,neutral
sent_0821,"karyanya bagus pol, ga sabar nunggu next konten.",0,neutral
sent_0822,"kontennya sangat menginspirasi, sukses terus ya kak!",0,neutral
sent_0823,"public speaking-nya keren banget, sehat selalu.",0,neutral
sent_0824,"public speaking-nya luar biasa, sehat selalu.",0,neutral
sent_0825,"public speaking-nya mantap sekali, panutan banget.",0,neutral
sent_0826,"penjelasannya bagus pol, panutan banget.",0,neutral
sent_0827,"penjelasannya luar biasa, keep it up!",0,neutral
sent_0828,"semangatnya bagus pol, keep it up!",0,neutral
sent_0829,"penjelasannya sangat menginspirasi, sukses terus ya kak!",0,neutral
sent_0830,"aktingnya luar biasa, sehat selalu.",0,neutral
sent_0831,"public speaking-nya bagus pol, ga sabar nunggu next konten.",0,neutral
sent_0832,"penjelasannya bagus pol, sukses terus ya kak!",0,neutral
sent_0833,"public speaking-nya adem liatnya, panutan banget.",0,neutral
sent_0834,"kontennya sangat menginspirasi, ga sabar nunggu next konten.",0,neutral
sent_0835,"kontennya adem liatnya, keep it up!",0,neutral
sent_0836,"aktingnya adem liatnya, sukses terus ya kak!",0,neutral
sent_0837,"kontennya keren banget, ga sabar nunggu next konten.",0,neutral
sent_0838,"semangatnya mantap sekali, sukses terus ya kak!",0,neutral
sent_0839,"karyanya bagus pol, sukses terus ya kak!",0,neutral
sent_0840,"penjelasannya bagus pol, sukses terus ya kak!",0,neutral
sent_0841,"karyanya sangat menginspirasi, panutan banget.",0,neutral
sent_0842,"penjelasannya bagus pol, sukses terus ya kak!",0,neutral
sent_0843,"karyanya mantap sekali, sukses terus ya kak!",0,neutral
sent_0844,"penjelasannya adem liatnya, sehat selalu.",0,neutral
sent_0845,"kontennya mantap sekali, sehat selalu.",0,neutral
sent_0846,"kontennya keren banget, panutan banget.",0,neutral
sent_0847,"kontennya sangat menginspirasi, ga sabar nunggu next konten.",0,neutral
sent_0848,"semangatnya luar biasa, keep it up!",0,neutral
sent_0849,"karyanya sangat menginspirasi, panutan banget.",0,neutral
sent_0850,"aktingnya luar biasa, panutan banget.",0,neutral
sent_0851,"semangatnya adem liatnya, sehat selalu.",0,neutral
sent_0852,"karyanya bagus pol, keep it up!",0,neutral
sent_0853,"semangatnya mantap sekali, panutan banget.",0,neutral
sent_0854,"penjelasannya adem liatnya, sukses terus ya kak!",0,neutral
sent_0855,"penjelasannya luar biasa, panutan banget.",0,neutral
sent_0856,"aktingnya mantap sekali, ga sabar nunggu next konten.",0,neutral
sent_0857,"penjelasannya bagus pol, panutan banget.",0,neutral
sent_0858,"penjelasannya keren banget, keep it up!",0,neutral
sent_0859,"kontennya mantap sekali, sehat selalu.",0,neutral
sent_0860,"semangatnya adem liatnya, keep it up!",0,neutral
sent_0861,"semangatnya luar biasa, sehat selalu.",0,neutral
sent_0862,"penjelasannya sangat menginspirasi, sukses terus ya kak!",0,neutral
sent_0863,"semangatnya sangat menginspirasi, sehat selalu.",0,neutral
sent_0864,"kontennya keren banget, sehat selalu.",0,neutral
sent_0865,"public speaking-nya keren banget, sehat selalu.",0,neutral
sent_0866,"karyanya luar biasa, panutan banget.",0,neutral
sent_0867,"semangatnya adem liatnya, sehat selalu.",0,neutral
sent_0868,"penjelasannya mantap sekali, ga sabar nunggu next konten.",0,neutral
sent_0869,"public speaking-nya bagus pol, ga sabar nunggu next konten.",0,neutral
sent_0870,"semangatnya mantap sekali, sehat selalu.",0,neutral
sent_0871,"semangatnya sangat menginspirasi, sehat selalu.",0,neutral
sent_0872,"aktingnya luar biasa, panutan banget.",0,neutral
sent_0873,"karyanya luar biasa, panutan banget.",0,neutral
sent_0874,"karyanya keren banget, keep it up!",0,neutral
sent_0875,"aktingnya adem liatnya, sehat selalu.",0,neutral
sent_0876,"penjelasannya adem liatnya, sehat selalu.",0,neutral
sent_0877,"karyanya luar biasa, sukses terus ya kak!",0,neutral
sent_0878,"semangatnya bagus pol, ga sabar nunggu next konten.",0,neutral
sent_0879,"public speaking-nya luar biasa, ga sabar nunggu next konten.",0,neutral
sent_0880,"aktingnya sangat menginspirasi, ga sabar nunggu next konten.",0,neutral
sent_0881,"penjelasannya keren banget, keep it up!",0,neutral
sent_0882,"karyanya luar biasa, sehat selalu.",0,neutral
sent_0883,"public speaking-nya mantap sekali, ga sabar nunggu next konten.",0,neutral
sent_0884,"public speaking-nya bagus pol, panutan banget.",0,neutral
sent_0885,"public speaking-nya luar biasa, ga sabar nunggu next konten.",0,neutral
sent_0886,"public speaking-nya keren banget, sehat selalu.",0,neutral
sent_0887,"semangatnya keren banget, keep it up!",0,neutral
sent_0888,"kontennya keren banget, sukses terus ya kak!",0,neutral
sent_0889,"aktingnya mantap sekali, panutan banget.",0,neutral
sent_0890,"karyanya bagus pol, panutan banget.",0,neutral
sent_0891,"aktingnya mantap sekali, panutan banget.",0,neutral
sent_0892,"penjelasannya keren banget, keep it up!",0,neutral
sent_0893,"penjelasannya sangat menginspirasi, ga sabar nunggu next konten.",0,neutral
sent_0894,"semangatnya adem liatnya, ga sabar nunggu next konten.",0,neutral
sent_0895,"penjelasannya adem liatnya, keep it up!",0,neutral
sent_0896,"public speaking-nya sangat menginspirasi, keep it up!",0,neutral
sent_0897,"penjelasannya mantap sekali, ga sabar nunggu next konten.",0,neutral
sent_0898,"kontennya mantap sekali, panutan banget.",0,neutral
sent_0899,"kontennya mantap sekali, sehat selalu.",0,neutral
sent_0900,"public speaking-nya sangat menginspirasi, sukses terus ya kak!",0,neutral
sent_0901,"penjelasannya luar biasa, sukses terus ya kak!",0,neutral
sent_0902,"aktingnya keren banget, keep it up!",0,neutral
sent_0903,"aktingnya adem liatnya, panutan banget.",0,neutral
sent_0904,"semangatnya luar biasa, sukses terus ya kak!",0,neutral
sent_0905,"karyanya mantap sekali, sehat selalu.",0,neutral
sent_0906,"penjelasannya adem liatnya, panutan banget.",0,neutral
sent_0907,"public speaking-nya adem liatnya, sukses terus ya kak!",0,neutral
sent_0908,"kontennya bagus pol, keep it up!",0,neutral
sent_0909,"kontennya bagus pol, sukses terus ya kak!",0,neutral
sent_0910,"penjelasannya luar biasa, panutan banget.",0,neutral
sent_0911,"public speaking-nya mantap sekali, panutan banget.",0,neutral
sent_0912,"aktingnya keren banget, sehat selalu.",0,neutral
sent_0913,"penjelasannya adem liatnya, sehat selalu.",0,neutral
sent_0914,"aktingnya sangat menginspirasi, keep it up!",0,neutral
sent_0915,"semangatnya luar biasa, keep it up!",0,neutral
sent_0916,"karyanya luar biasa, sukses terus ya kak!",0,neutral
sent_0917,"aktingnya sangat menginspirasi, panutan banget.",0,neutral
sent_0918,"aktingnya luar biasa, sehat selalu.",0,neutral
sent_0919,"penjelasannya sangat menginspirasi, ga sabar nunggu next konten.",0,neutral
sent_0920,"public speaking-nya sangat menginspirasi, ga sabar nunggu next konten.",0,neutral
sent_0921,"public speaking-nya bagus pol, panutan banget.",0,neutral
sent_0922,"public speaking-nya keren banget, keep it up!",0,neutral
sent_0923,"public speaking-nya mantap sekali, keep it up!",0,neutral
sent_0924,"public speaking-nya mantap sekali, panutan banget.",0,neutral
sent_0925,"karyanya luar biasa, sehat selalu.",0,neutral
sent_0926,"public speaking-nya bagus pol, panutan banget.",0,neutral
sent_0927,"kontennya keren banget, ga sabar nunggu next konten.",0,neutral
sent_0928,"semangatnya sangat menginspirasi, keep it up!",0,neutral
sent_0929,"kontennya luar biasa, sehat selalu.",0,neutral
sent_0930,"aktingnya bagus pol, sehat selalu.",0,neutral
sent_0931,"penjelasannya adem liatnya, panutan banget.",0,neutral
sent_0932,"semangatnya luar biasa, sehat selalu.",0,neutral
sent_0933,"penjelasannya sangat menginspirasi, ga sabar nunggu next konten.",0,neutral
sent_0934,"public speaking-nya bagus pol, keep it up!",0,neutral
sent_0935,"karyanya mantap sekali, panutan banget.",0,neutral
sent_0936,"semangatnya mantap sekali, sehat selalu.",0,neutral
sent_0937,"kontennya mantap sekali, ga sabar nunggu next konten.",0,neutral
sent_0938,"semangatnya adem liatnya, keep it up!",0,neutral
sent_0939,"kontennya sangat menginspirasi, sehat selalu.",0,neutral
sent_0940,"karyanya adem liatnya, sukses terus ya kak!",0,neutral
sent_0941,"penjelasannya adem liatnya, ga sabar nunggu next konten.",0,neutral
sent_0942,"kontennya bagus pol, keep it up!",0,neutral
sent_0943,"semangatnya bagus pol, ga sabar nunggu next konten.",0,neutral
sent_0944,"kontennya adem liatnya, keep it up!",0,neutral
sent_0945,"penjelasannya bagus pol, ga sabar nunggu next konten.",0,neutral
sent_0946,"aktingnya sangat menginspirasi, panutan banget.",0,neutral
sent_0947,"aktingnya luar biasa, ga sabar nunggu next konten.",0,neutral
sent_0948,"public speaking-nya adem liatnya, sukses terus ya kak!",0,neutral
sent_0949,"public speaking-nya keren banget, sehat selalu.",0,neutral
sent_0950,"penjelasannya bagus pol, sehat selalu.",0,neutral
sent_0951,"semangatnya sangat menginspirasi, sukses terus ya kak!",0,neutral
sent_0952,"aktingnya luar biasa, sukses terus ya kak!",0,neutral
sent_0953,"penjelasannya bagus pol, ga sabar nunggu next konten.",0,neutral
sent_0954,"karyanya adem liatnya, keep it up!",0,neutral
sent_0955,"semangatnya sangat menginspirasi, panutan banget.",0,neutral
sent_0956,"penjelasannya keren banget, ga sabar nunggu next konten.",0,neutral
sent_0957,"karyanya mantap sekali, sehat selalu.",0,neutral
sent_0958,"public speaking-nya luar biasa, keep it up!",0,neutral
sent_0959,"public speaking-nya adem liatnya, sehat selalu.",0,neutral
sent_0960,"kontennya sangat menginspirasi, sukses terus ya kak!",0,neutral
sent_0961,"karyanya adem liatnya, sehat selalu.",0,neutral
sent_0962,"semangatnya bagus pol, sehat selalu.",0,neutral
sent_0963,"semangatnya luar biasa, ga sabar nunggu next konten.",0,neutral
sent_0964,"aktingnya sangat menginspirasi, ga sabar nunggu next konten.",0,neutral
sent_0965,"penjelasannya mantap sekali, sehat selalu.",0,neutral
sent_0966,"kontennya sangat menginspirasi, sukses terus ya kak!",0,neutral
sent_0967,"penjelasannya keren banget, keep it up!",0,neutral
sent_0968,"penjelasannya mantap sekali, keep it up!",0,neutral
sent_0969,"kontennya bagus pol, sehat selalu.",0,neutral
sent_0970,"public speaking-nya sangat menginspirasi, sukses terus ya kak!",0,neutral
sent_0971,"karyanya adem liatnya, ga sabar nunggu next konten.",0,neutral
sent_0972,"penjelasannya adem liatnya, sukses terus ya kak!",0,neutral
sent_0973,"karyanya keren banget, sukses terus ya kak!",0,neutral
sent_0974,"public speaking-nya adem liatnya, sukses terus ya kak!",0,neutral
sent_0975,"penjelasannya keren banget, panutan banget.",0,neutral
sent_0976,"public speaking-nya mantap sekali, sukses terus ya kak!",0,neutral
sent_0977,"kontennya luar biasa, panutan banget.",0,neutral
sent_0978,"karyanya keren banget, ga sabar nunggu next konten.",0,neutral
sent_0979,"penjelasannya mantap sekali, sehat selalu.",0,neutral
sent_0980,"aktingnya sangat menginspirasi, sehat selalu.",0,neutral
sent_0981,"kontennya keren banget, panutan banget.",0,neutral
sent_0982,"aktingnya mantap sekali, keep it up!",0,neutral
sent_0983,"kontennya sangat menginspirasi, panutan banget.",0,neutral
sent_0984,"penjelasannya mantap sekali, panutan banget.",0,neutral
sent_0985,"semangatnya sangat menginspirasi, sehat selalu.",0,neutral
sent_0986,"kontennya mantap sekali, keep it up!",0,neutral
sent_0987,"aktingnya bagus pol, sukses terus ya kak!",0,neutral
sent_0988,"penjelasannya adem liatnya, panutan banget.",0,neutral
sent_0989,"public speaking-nya luar biasa, ga sabar nunggu next konten.",0,neutral
sent_0990,"semangatnya sangat menginspirasi, panutan banget.",0,neutral
sent_0991,"semangatnya bagus pol, keep it up!",0,neutral
sent_0992,"kontennya keren banget, panutan banget.",0,neutral
sent_0993,"aktingnya luar biasa, sehat selalu.",0,neutral
sent_0994,"kontennya adem liatnya, sukses terus ya kak!",0,neutral
sent_0995,"penjelasannya luar biasa, keep it up!",0,neutral
sent_0996,"aktingnya mantap sekali, ga sabar nunggu next konten.",0,neutral
sent_0997,"kontennya sangat menginspirasi, ga sabar nunggu next konten.",0,neutral
sent_0998,"public speaking-nya bagus pol, sukses terus ya kak!",0,neutral
sent_0999,"kontennya keren banget, sukses terus ya kak!",0,neutral
sent_1000,"semangatnya keren banget, ga sabar nunggu next konten.",0,neutral
